loss,val_loss,learning rate
0.20893166959285736,0.1930740773677826,0.0003000000142492354
0.20728281140327454,0.19078028202056885,0.0003000000142492354
0.20596525073051453,0.18225853145122528,0.0003000000142492354
0.20462572574615479,0.18259334564208984,0.0003000000142492354
0.20709602534770966,0.18735341727733612,0.0003000000142492354
0.2054416835308075,0.18911497294902802,0.0003000000142492354
0.20721372961997986,0.20097215473651886,0.0003000000142492354
0.21064181625843048,0.20047658681869507,0.0003000000142492354
0.20534200966358185,0.20723801851272583,0.0003000000142492354
0.2082054167985916,0.18038302659988403,0.0003000000142492354
0.20516741275787354,0.19333961606025696,0.0003000000142492354
0.20464597642421722,0.1889490783214569,0.0003000000142492354
0.20488637685775757,0.18992921710014343,0.0003000000142492354
0.20605535805225372,0.1941511631011963,0.0003000000142492354
0.2027774602174759,0.18144550919532776,0.0003000000142492354
0.2067461460828781,0.1885686069726944,0.0003000000142492354
0.20564790070056915,0.18754024803638458,0.0003000000142492354
0.20911569893360138,0.18373093008995056,0.0003000000142492354
0.20438127219676971,0.18750682473182678,0.0003000000142492354
0.20812173187732697,0.19255590438842773,0.0003000000142492354
0.2050052136182785,0.19325217604637146,0.0003000000142492354
0.20274166762828827,0.19346436858177185,0.0003000000142492354
0.20152461528778076,0.1911393702030182,0.0003000000142492354
0.20398283004760742,0.20106151700019836,0.0003000000142492354
0.2047148495912552,0.18635112047195435,0.0003000000142492354
0.20364826917648315,0.19480182230472565,0.0003000000142492354
0.20378072559833527,0.1917155534029007,0.0003000000142492354
0.20474378764629364,0.18419858813285828,0.0003000000142492354
0.20246917009353638,0.19507703185081482,0.0003000000142492354
0.2031329721212387,0.19424381852149963,0.0003000000142492354
0.2036188691854477,0.18233385682106018,0.0003000000142492354
0.20784999430179596,0.19843076169490814,0.0003000000142492354
0.20474721491336823,0.19670748710632324,0.0003000000142492354
0.20331859588623047,0.18171575665473938,0.0003000000142492354
0.20333760976791382,0.1940634399652481,0.0003000000142492354
0.20480400323867798,0.1925518959760666,0.0003000000142492354
0.20183946192264557,0.19405615329742432,0.0003000000142492354
0.20177553594112396,0.18869023025035858,0.0001500000071246177
0.2014661282300949,0.18966126441955566,0.0001500000071246177
0.1977289617061615,0.1983003318309784,0.0001500000071246177
0.1984270066022873,0.19207645952701569,0.0001500000071246177
0.1982855349779129,0.18940898776054382,0.0001500000071246177
0.19775670766830444,0.19223874807357788,0.0001500000071246177
0.1971602439880371,0.18650896847248077,0.0001500000071246177
0.1983138471841812,0.19448056817054749,0.0001500000071246177
0.19887752830982208,0.19358129799365997,0.0001500000071246177
0.2005794495344162,0.18962785601615906,0.0001500000071246177
0.19868898391723633,0.18998676538467407,0.0001500000071246177
0.19704382121562958,0.19461579620838165,0.0001500000071246177
0.19745440781116486,0.19140446186065674,0.0001500000071246177
0.19845525920391083,0.19036628305912018,0.0001500000071246177
0.1987653374671936,0.18756163120269775,0.0001500000071246177
0.20111222565174103,0.1887769252061844,0.0001500000071246177
0.1964409202337265,0.18498264253139496,0.0001500000071246177
0.19574834406375885,0.18934687972068787,0.0001500000071246177
0.20005498826503754,0.18873348832130432,0.0001500000071246177
0.19545535743236542,0.19025607407093048,0.0001500000071246177
0.19684213399887085,0.18756365776062012,0.0001500000071246177
0.19866903126239777,0.18938405811786652,0.0001500000071246177
0.19443237781524658,0.1892881989479065,0.0001500000071246177
0.19783787429332733,0.19177444279193878,0.0001500000071246177
0.1971922069787979,0.18659672141075134,0.0001500000071246177
0.19817867875099182,0.19622847437858582,0.0001500000071246177
0.19659560918807983,0.1861584186553955,0.0001500000071246177
0.19644668698310852,0.19205720722675323,0.0001500000071246177
0.19720351696014404,0.1895771622657776,0.0001500000071246177
0.20078259706497192,0.18854403495788574,0.0001500000071246177
0.19721032679080963,0.19551023840904236,0.0001500000071246177
0.19840581715106964,0.18777593970298767,0.0001500000071246177
0.1971641480922699,0.192961186170578,0.0001500000071246177
0.1985703408718109,0.18742066621780396,0.0001500000071246177
0.1969534158706665,0.19624902307987213,0.0001500000071246177
0.1955913007259369,0.1947847604751587,0.0001500000071246177
0.1950310319662094,0.18969295918941498,0.0001500000071246177
0.1973978877067566,0.19172786176204681,0.0001500000071246177
0.2004697471857071,0.1925571858882904,0.0001500000071246177
0.19371098279953003,0.19550013542175293,0.0001500000071246177
0.19348816573619843,0.19176647067070007,7.500000356230885e-05
0.19240790605545044,0.1951034516096115,7.500000356230885e-05
